game_id,player_id,threshold,fair_yes,raw_fair_yes,model_version,calibration_version,calibration_sha256,generated_at,projection,residual_sd,position,season_games_before,games_used,prior_carries,prior_carries_pg,prior_rush_yds_pg,training_rows,qc_status,qc_reason,context_flags
2026_02_NYG_LA,00-0039738,40,0.4553571428571428,0.5745303156699106,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,8be61f9f4442b75fbacd335b0997d4ea8e5b412930fea99d98c12040deaa1086,2026-09-20T20:46:36.129640+00:00,43.28843663641298,17.499131191796593,RB,1,33,145.0,8.529411764705882,43.88235294117647,16329,PASS,,
2026_02_NYG_LA,00-0039738,30,0.614247311827957,0.7761864470007359,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,8be61f9f4442b75fbacd335b0997d4ea8e5b412930fea99d98c12040deaa1086,2026-09-20T20:46:36.129640+00:00,43.28843663641298,17.499131191796593,RB,1,33,145.0,8.529411764705882,43.88235294117647,16329,PASS,,LOW_THRESHOLD_10_30_CALIBRATION_CAUTION
2026_02_NYG_LA,00-0039738,25,0.7077720207253886,0.8520128724605547,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,8be61f9f4442b75fbacd335b0997d4ea8e5b412930fea99d98c12040deaa1086,2026-09-20T20:46:36.129640+00:00,43.28843663641298,17.499131191796593,RB,1,33,145.0,8.529411764705882,43.88235294117647,16329,PASS,,LOW_THRESHOLD_10_30_CALIBRATION_CAUTION
2026_02_NYG_LA,00-0039738,20,0.7785467128027682,0.9083781611107383,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,8be61f9f4442b75fbacd335b0997d4ea8e5b412930fea99d98c12040deaa1086,2026-09-20T20:46:36.129640+00:00,43.28843663641298,17.499131191796593,RB,1,33,145.0,8.529411764705882,43.88235294117647,16329,PASS,,LOW_THRESHOLD_10_30_CALIBRATION_CAUTION
2026_02_NYG_LA,00-0039738,110,0.011334363730036,6.884577437767485e-05,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,8be61f9f4442b75fbacd335b0997d4ea8e5b412930fea99d98c12040deaa1086,2026-09-20T20:46:36.129640+00:00,43.28843663641298,17.499131191796593,RB,1,33,145.0,8.529411764705882,43.88235294117647,16329,PASS,,
2026_02_NYG_LA,00-0039738,100,0.014933628318584,0.0005959286173078408,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,8be61f9f4442b75fbacd335b0997d4ea8e5b412930fea99d98c12040deaa1086,2026-09-20T20:46:36.129640+00:00,43.28843663641298,17.499131191796593,RB,1,33,145.0,8.529411764705882,43.88235294117647,16329,PASS,,
2026_02_IND_KC,00-0033873,60,0.0450062508681761,0.017962989264999597,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,8be61f9f4442b75fbacd335b0997d4ea8e5b412930fea99d98c12040deaa1086,2026-09-20T20:46:36.129640+00:00,23.290948674687648,17.499131191796593,QB,1,64,64.0,4.571428571428571,30.142857142857142,16329,PASS,,
2026_02_IND_KC,00-0033873,50,0.0694607268464243,0.06346667828304285,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,8be61f9f4442b75fbacd335b0997d4ea8e5b412930fea99d98c12040deaa1086,2026-09-20T20:46:36.129640+00:00,23.290948674687648,17.499131191796593,QB,1,64,64.0,4.571428571428571,30.142857142857142,16329,PASS,,
2026_02_IND_KC,00-0033873,40,0.1097112117780294,0.16982669363110442,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,8be61f9f4442b75fbacd335b0997d4ea8e5b412930fea99d98c12040deaa1086,2026-09-20T20:46:36.129640+00:00,23.290948674687648,17.499131191796593,QB,1,64,64.0,4.571428571428571,30.142857142857142,16329,PASS,,
2026_02_IND_KC,00-0033873,30,0.222509702457956,0.3507140497890363,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,8be61f9f4442b75fbacd335b0997d4ea8e5b412930fea99d98c12040deaa1086,2026-09-20T20:46:36.129640+00:00,23.290948674687648,17.499131191796593,QB,1,64,64.0,4.571428571428571,30.142857142857142,16329,PASS,,LOW_THRESHOLD_10_30_CALIBRATION_CAUTION
